"year","firm_id","y_d","treatment_effect","e","year_fe","firms_fe","te_coeff","treat","time_til","treat_date","group","town"
2006,86,106.341917614926,90,0.14430890325747,5.5,0.697608711668253,15,TRUE,5,2001,1,4
2007,86,121.613522147949,105,-0.0840865637194916,6,0.697608711668253,15,TRUE,6,2001,1,4
2008,86,136.457838005339,120,-0.739770706329094,6.5,0.697608711668253,15,TRUE,7,2001,1,4
2009,86,153.196375409778,135,0.498766698109812,7,0.697608711668253,15,TRUE,8,2001,1,4
2010,86,168.254300837122,150,0.0566921254537139,7.5,0.697608711668253,15,TRUE,9,2001,1,4
2011,86,184.46305415326,165,0.76544544159168,8,0.697608711668253,15,TRUE,10,2001,1,4
2012,86,200.064621178294,180,0.867012466625436,8.5,0.697608711668253,15,TRUE,11,2001,1,4
2013,86,214.769953357438,195,0.0723446457694824,9,0.697608711668253,15,TRUE,12,2001,1,4
2014,86,230.076046053014,210,-0.121562658653948,9.5,0.697608711668253,15,TRUE,13,2001,1,4
2015,86,244.432627691303,225,-1.26498102036524,10,0.697608711668253,15,TRUE,14,2001,1,4
2016,86,261.189817057602,240,-0.00779165406656834,10.5,0.697608711668253,15,TRUE,15,2001,1,4
2017,86,276.621873975851,255,-0.0757347358170676,11,0.697608711668253,15,TRUE,16,2001,1,4
2018,86,292.921015134517,270,0.723406422848421,11.5,0.697608711668253,15,TRUE,17,2001,1,4
2019,86,307.390424992913,285,-0.307183718755703,12,0.697608711668253,15,TRUE,18,2001,1,4
2020,86,323.750160456113,300,0.552551744444851,12.5,0.697608711668253,15,TRUE,19,2001,1,4
2021,86,338.337967568264,315,-0.359641143404356,13,0.697608711668253,15,TRUE,20,2001,1,4
2022,86,353.998198582072,330,-0.199410129595758,13.5,0.697608711668253,15,TRUE,21,2001,1,4
2023,86,369.839078384429,345,0.141469672761116,14,0.697608711668253,15,TRUE,22,2001,1,4
2024,86,385.597540135599,360,0.399931423931119,14.5,0.697608711668253,15,TRUE,23,2001,1,4
1995,87,10.4700492116147,0,-0.0799481394763675,0,0.549997351091101,15,FALSE,-6,2001,1,4
1996,87,11.5870498092678,0,0.537052458176725,0.5,0.549997351091101,15,FALSE,-5,2001,1,4
1997,87,12.3539211889373,0,0.803923837846179,1,0.549997351091101,15,FALSE,-4,2001,1,4
1998,87,11.9282897372408,0,-0.121707613850282,1.5,0.549997351091101,15,FALSE,-3,2001,1,4
1999,87,11.9656175479925,0,-0.58437980309856,2,0.549997351091101,15,FALSE,-2,2001,1,4
2000,87,13.0100259203179,0,-0.0399714307731717,2.5,0.549997351091101,15,FALSE,-1,2001,1,4
2001,87,29.0611515484511,15,0.511154197359996,3,0.549997351091101,15,TRUE,0,2001,1,4
2002,87,43.7531400361301,30,-0.296857314960968,3.5,0.549997351091101,15,TRUE,1,2001,1,4
2003,87,59.5745820980563,45,0.0245847469652424,4,0.549997351091101,15,TRUE,2,2001,1,4
2004,87,75.3453270928542,60,0.295329741763097,4.5,0.549997351091101,15,TRUE,3,2001,1,4
2005,87,90.4087053698108,75,-0.141291981280276,5,0.549997351091101,15,TRUE,4,2001,1,4
2006,87,105.712102082717,90,-0.337895268374035,5.5,0.549997351091101,15,TRUE,5,2001,1,4
2007,87,121.444202406778,105,-0.105794944312894,6,0.549997351091101,15,TRUE,6,2001,1,4
2008,87,137.471849951813,120,0.421852600721836,6.5,0.549997351091101,15,TRUE,7,2001,1,4
2009,87,151.795577547336,135,-0.754419803755455,7,0.549997351091101,15,TRUE,8,2001,1,4
2010,87,167.591676765735,150,-0.458320585355826,7.5,0.549997351091101,15,TRUE,9,2001,1,4
2011,87,183.172231101575,165,-0.3777662495159,8,0.549997351091101,15,TRUE,10,2001,1,4
2012,87,198.343131697985,180,-0.706865653106513,8.5,0.549997351091101,15,TRUE,11,2001,1,4
2013,87,214.196800608285,195,-0.353196742805943,9,0.549997351091101,15,TRUE,12,2001,1,4
2014,87,231.369951815292,210,1.31995446420089,9.5,0.549997351091101,15,TRUE,13,2001,1,4
2015,87,244.925769150731,225,-0.624228200360189,10,0.549997351091101,15,TRUE,14,2001,1,4
2016,87,260.311774615875,240,-0.738222735215622,10.5,0.549997351091101,15,TRUE,15,2001,1,4
2017,87,275.982684856132,255,-0.567312494958881,11,0.549997351091101,15,TRUE,16,2001,1,4
2018,87,291.80258185457,270,-0.247415496521394,11.5,0.549997351091101,15,TRUE,17,2001,1,4
2019,87,306.849042548907,285,-0.700954802184059,12,0.549997351091101,15,TRUE,18,2001,1,4
2020,87,323.47113108296,300,0.421133731869227,12.5,0.549997351091101,15,TRUE,19,2001,1,4
2021,87,338.464781163826,315,-0.0852161872648699,13,0.549997351091101,15,TRUE,20,2001,1,4
2022,87,353.284227542796,330,-0.765769808295612,13.5,0.549997351091101,15,TRUE,21,2001,1,4
2023,87,369.19618208298,345,-0.353815268110659,14,0.549997351091101,15,TRUE,22,2001,1,4
2024,87,384.923628281451,360,-0.126369069640274,14.5,0.549997351091101,15,TRUE,23,2001,1,4
1995,88,9.64297918131922,0,0.0457111567668415,0,-0.402731975447623,15,FALSE,-6,2001,1,4
1996,88,10.617271910914,0,0.52000388636158,0.5,-0.402731975447623,15,FALSE,-5,2001,1,4
1997,88,10.4954337579503,0,-0.101834266602102,1,-0.402731975447623,15,FALSE,-4,2001,1,4
1998,88,10.296856684346,0,-0.800411340206389,1.5,-0.402731975447623,15,FALSE,-3,2001,1,4
1999,88,11.815519523019,0,0.218251498466627,2,-0.402731975447623,15,FALSE,-2,2001,1,4
2000,88,11.8273556649426,0,-0.269912359609758,2.5,-0.402731975447623,15,FALSE,-1,2001,1,4
2001,88,27.0430579538328,15,-0.5542100707196,3,-0.402731975447623,15,TRUE,0,2001,1,4
2002,88,43.6655606875097,30,0.568292662957287,3.5,-0.402731975447623,15,TRUE,1,2001,1,4
2003,88,58.0799961613212,45,-0.517271863231177,4,-0.402731975447623,15,TRUE,2,2001,1,4
2004,88,74.6825512407718,60,0.585283216219428,4.5,-0.402731975447623,15,TRUE,3,2001,1,4
2005,88,89.5196289987898,75,-0.077639025762537,5,-0.402731975447623,15,TRUE,4,2001,1,4
2006,88,105.571792014067,90,0.474523989514258,5.5,-0.402731975447623,15,TRUE,5,2001,1,4
2007,88,120.962580817148,105,0.365312792595568,6,-0.402731975447623,15,TRUE,6,2001,1,4
2008,88,135.996960348292,120,-0.10030767626074,6.5,-0.402731975447623,15,TRUE,7,2001,1,4
2009,88,152.597968575665,135,1.00070055111217,7,-0.402731975447623,15,TRUE,8,2001,1,4
2010,88,167.384479487709,150,0.287211463156695,7.5,-0.402731975447623,15,TRUE,9,2001,1,4
2011,88,182.264805274331,165,-0.332462750221443,8,-0.402731975447623,15,TRUE,10,2001,1,4
2012,88,197.991021681184,180,-0.106246343368292,8.5,-0.402731975447623,15,TRUE,11,2001,1,4
2013,88,213.502323610468,195,-0.0949444140841421,9,-0.402731975447623,15,TRUE,12,2001,1,4
2014,88,229.763359348481,210,0.666091323928169,9.5,-0.402731975447623,15,TRUE,13,2001,1,4
2015,88,245.244745764281,225,0.647477739729017,10,-0.402731975447623,15,TRUE,14,2001,1,4
2016,88,260.861717285986,240,0.764449261433178,10.5,-0.402731975447623,15,TRUE,15,2001,1,4
2017,88,276.562971573033,255,0.965703548480951,11,-0.402731975447623,15,TRUE,16,2001,1,4
2018,88,291.255171899337,270,0.157903874784758,11.5,-0.402731975447623,15,TRUE,17,2001,1,4
2019,88,306.640582802507,285,0.0433147779543391,12,-0.402731975447623,15,TRUE,18,2001,1,4
2020,88,322.622384858549,300,0.525116833996425,12.5,-0.402731975447623,15,TRUE,19,2001,1,4
2021,88,337.91687711313,315,0.319609088577822,13,-0.402731975447623,15,TRUE,20,2001,1,4
2022,88,353.428776450693,330,0.331508426140867,13.5,-0.402731975447623,15,TRUE,21,2001,1,4
2023,88,368.526837817622,345,-0.070430206929929,14,-0.402731975447623,15,TRUE,22,2001,1,4
2024,88,384.752632210809,360,0.655364186256733,14.5,-0.402731975447623,15,TRUE,23,2001,1,4
1995,89,10.1067936630163,0,0.298387433494801,0,-0.191593770478477,15,FALSE,-6,2001,1,4
1996,89,10.8350578713763,0,0.526651641854776,0.5,-0.191593770478477,15,FALSE,-5,2001,1,4
1997,89,10.7509800659323,0,-0.0574261635892313,1,-0.191593770478477,15,FALSE,-4,2001,1,4
1998,89,11.3073728886904,0,-0.00103334083113755,1.5,-0.191593770478477,15,FALSE,-3,2001,1,4
1999,89,11.3567161313112,0,-0.451690098210341,2,-0.191593770478477,15,FALSE,-2,2001,1,4
2000,89,12.7391645214285,0,0.430758291906946,2.5,-0.191593770478477,15,FALSE,-1,2001,1,4
2001,89,27.1742908267634,15,-0.63411540275816,3,-0.191593770478477,15,TRUE,0,2001,1,4
2002,89,42.6315972811883,30,-0.676808948333224,3.5,-0.191593770478477,15,TRUE,1,2001,1,4
2003,89,59.4441186796328,45,0.635712450111265,4,-0.191593770478477,15,TRUE,2,2001,1,4
2004,89,72.9520299169567,60,-1.35637631256482,4.5,-0.191593770478477,15,TRUE,3,2001,1,4
2005,89,90.1106262636661,75,0.302220034144552,5,-0.191593770478477,15,TRUE,4,2001,1,4
2006,89,104.708357568602,90,-0.600048660919659,5.5,-0.191593770478477,15,TRUE,5,2001,1,4
2007,89,121.337599299209,105,0.529193069687108,6,-0.191593770478477,15,TRUE,6,2001,1,4
2008,89,136.459187386114,120,0.150781156592213,6.5,-0.191593770478477,15,TRUE,7,2001,1,4
2009,89,151.84731226233,135,0.0389060328085213,7,-0.191593770478477,15,TRUE,8,2001,1,4
2010,89,167.589560766557,150,0.281154537035293,7.5,-0.191593770478477,15,TRUE,9,2001,1,4
2011,89,182.931680678716,165,0.123274449194527,8,-0.191593770478477,15,TRUE,10,2001,1,4
2012,89,198.041155231644,180,-0.267250997877288,8.5,-0.191593770478477,15,TRUE,11,2001,1,4
2013,89,213.223376957435,195,-0.585029272086187,9,-0.191593770478477,15,TRUE,12,2001,1,4
2014,89,229.377835116221,210,0.06942888669981,9.5,-0.191593770478477,15,TRUE,13,2001,1,4
2015,89,244.554367942689,225,-0.254038286832916,10,-0.191593770478477,15,TRUE,14,2001,1,4
2016,89,260.616840850918,240,0.308434621396965,10.5,-0.191593770478477,15,TRUE,15,2001,1,4
2017,89,275.256295583073,255,-0.552110646448823,11,-0.191593770478477,15,TRUE,16,2001,1,4
2018,89,290.497570459306,270,-0.810835770215435,11.5,-0.191593770478477,15,TRUE,17,2001,1,4
2019,89,307.032923968071,285,0.224517738549823,12,-0.191593770478477,15,TRUE,18,2001,1,4
2020,89,322.977640158288,300,0.669233928766583,12.5,-0.191593770478477,15,TRUE,19,2001,1,4
2021,89,337.943223967173,315,0.134817737651329,13,-0.191593770478477,15,TRUE,20,2001,1,4
2022,89,353.161426451831,330,-0.14697977769052,13.5,-0.191593770478477,15,TRUE,21,2001,1,4
2023,89,368.798548200575,345,-0.00985802894679583,14,-0.191593770478477,15,TRUE,22,2001,1,4
2024,89,384.899589098809,360,0.591182869287662,14.5,-0.191593770478477,15,TRUE,23,2001,1,4
1995,90,8.52418452693671,0,-0.281287593460774,0,-1.19452787960251,15,FALSE,-6,2001,1,4
1996,90,9.334807656452,0,0.0293355360545127,0.5,-1.19452787960251,15,FALSE,-5,2001,1,4
1997,90,9.78226580429171,0,-0.0232063161057766,1,-1.19452787960251,15,FALSE,-4,2001,1,4
1998,90,10.3493581126556,0,0.0438859922581008,1.5,-1.19452787960251,15,FALSE,-3,2001,1,4
1999,90,11.3481326512896,0,0.5426605308921,2,-1.19452787960251,15,FALSE,-2,2001,1,4
2000,90,11.5256677298412,0,0.220195609443758,2.5,-1.19452787960251,15,FALSE,-1,2001,1,4
2001,90,26.8779782271358,15,0.0725061067382938,3,-1.19452787960251,15,TRUE,0,2001,1,4
2002,90,41.5150039439802,30,-0.790468176417336,3.5,-1.19452787960251,15,TRUE,1,2001,1,4
2003,90,57.7804097984595,45,-0.0250623219379576,4,-1.19452787960251,15,TRUE,2,2001,1,4
2004,90,73.6013609167744,60,0.295888796376933,4.5,-1.19452787960251,15,TRUE,3,2001,1,4
2005,90,88.9610863542827,75,0.155614233885173,5,-1.19452787960251,15,TRUE,4,2001,1,4
2006,90,103.831407623975,90,-0.474064496422219,5.5,-1.19452787960251,15,TRUE,5,2001,1,4
2007,90,119.480638468036,105,-0.324833652361251,6,-1.19452787960251,15,TRUE,6,2001,1,4
2008,90,134.953201095988,120,-0.35227102440933,6.5,-1.19452787960251,15,TRUE,7,2001,1,4
2009,90,150.309274020732,135,-0.496198099665813,7,-1.19452787960251,15,TRUE,8,2001,1,4
2010,90,166.770197015543,150,0.464724895145334,7.5,-1.19452787960251,15,TRUE,9,2001,1,4
2011,90,182.263168122525,165,0.457696002127381,8,-1.19452787960251,15,TRUE,10,2001,1,4
2012,90,197.719555799867,180,0.414083679469084,8.5,-1.19452787960251,15,TRUE,11,2001,1,4
2013,90,212.506448277183,195,-0.299023843214059,9,-1.19452787960251,15,TRUE,12,2001,1,4
2014,90,228.223928745328,210,-0.0815433750690003,9.5,-1.19452787960251,15,TRUE,13,2001,1,4
2015,90,244.027760094829,225,0.222287974431457,10,-1.19452787960251,15,TRUE,14,2001,1,4
2016,90,259.760538939139,240,0.455066818741366,10.5,-1.19452787960251,15,TRUE,15,2001,1,4
2017,90,274.790992614507,255,-0.0144795058900778,11,-1.19452787960251,15,TRUE,16,2001,1,4
2018,90,290.142286970508,270,-0.163185149889444,11.5,-1.19452787960251,15,TRUE,17,2001,1,4
2019,90,304.648460052709,285,-1.15701206768853,12,-1.19452787960251,15,TRUE,18,2001,1,4
2020,90,321.20411574879,300,-0.101356371607062,12.5,-1.19452787960251,15,TRUE,19,2001,1,4
2021,90,336.413378306063,315,-0.392093814334456,13,-1.19452787960251,15,TRUE,20,2001,1,4
2022,90,352.529907546893,330,0.224435426495618,13.5,-1.19452787960251,15,TRUE,21,2001,1,4
2023,90,367.575271406291,345,-0.230200714106117,14,-1.19452787960251,15,TRUE,22,2001,1,4
2024,90,383.612567488559,360,0.307095368161946,14.5,-1.19452787960251,15,TRUE,23,2001,1,4
1995,91,9.8307194297656,0,-0.116121751491073,0,-0.0531588187433239,15,FALSE,-6,2001,1,4
1996,91,10.0416723204106,0,-0.405168860846121,0.5,-0.0531588187433239,15,FALSE,-5,2001,1,4
1997,91,9.87754991272479,0,-1.06929126853188,1,-0.0531588187433239,15,FALSE,-4,2001,1,4
1998,91,11.0101410245217,0,-0.436700156734952,1.5,-0.0531588187433239,15,FALSE,-3,2001,1,4
1999,91,12.1514095112385,0,0.204568329981867,2,-0.0531588187433239,15,FALSE,-2,2001,1,4
2000,91,12.2145473090936,0,-0.232293872163094,2.5,-0.0531588187433239,15,FALSE,-1,2001,1,4
2001,91,28.1282335237273,15,0.181392342470579,3,-0.0531588187433239,15,TRUE,0,2001,1,4
2002,91,42.1885134751897,30,-1.25832770606698,3.5,-0.0531588187433239,15,TRUE,1,2001,1,4
2003,91,59.0158205329226,45,0.0689793516659751,4,-0.0531588187433239,15,TRUE,2,2001,1,4
2004,91,74.3318597535339,60,-0.114981427722812,4.5,-0.0531588187433239,15,TRUE,3,2001,1,4
2005,91,89.7965107507192,75,-0.150330430537438,5,-0.0531588187433239,15,TRUE,4,2001,1,4
2006,91,105.984156572044,90,0.537315390786895,5.5,-0.0531588187433239,15,TRUE,5,2001,1,4
2007,91,121.114054332155,105,0.167213150897979,6,-0.0531588187433239,15,TRUE,6,2001,1,4
2008,91,136.538720016083,120,0.091878834826056,6.5,-0.0531588187433239,15,TRUE,7,2001,1,4
2009,91,152.954241838589,135,1.00740065733275,7,-0.0531588187433239,15,TRUE,8,2001,1,4
2010,91,167.341682410243,150,-0.105158771013754,7.5,-0.0531588187433239,15,TRUE,9,2001,1,4
2011,91,183.298130440994,165,0.351289259737144,8,-0.0531588187433239,15,TRUE,10,2001,1,4
2012,91,198.273777573099,180,-0.173063608157728,8.5,-0.0531588187433239,15,TRUE,11,2001,1,4
2013,91,213.678587867961,195,-0.268253313295513,9,-0.0531588187433239,15,TRUE,12,2001,1,4
2014,91,229.870945083403,210,0.424103902146628,9.5,-0.0531588187433239,15,TRUE,13,2001,1,4
2015,91,244.872785710949,225,-0.0740554703076906,10,-0.0531588187433239,15,TRUE,14,2001,1,4
2016,91,260.082954863892,240,-0.363886317365083,10.5,-0.0531588187433239,15,TRUE,15,2001,1,4
2017,91,275.78339652804,255,-0.163444653216808,11,-0.0531588187433239,15,TRUE,16,2001,1,4
2018,91,291.355360304475,270,-0.091480876782004,11.5,-0.0531588187433239,15,TRUE,17,2001,1,4
2019,91,307.188494616914,285,0.241653435657723,12,-0.0531588187433239,15,TRUE,18,2001,1,4
2020,91,322.453907261663,300,0.00706608040593417,12.5,-0.0531588187433239,15,TRUE,19,2001,1,4
2021,91,338.00859442479,315,0.0617532435334084,13,-0.0531588187433239,15,TRUE,20,2001,1,4
2022,91,354.365566854228,330,0.918725672971088,13.5,-0.0531588187433239,15,TRUE,21,2001,1,4
2023,91,368.064811800722,345,-0.882029380534363,14,-0.0531588187433239,15,TRUE,22,2001,1,4
2024,91,384.266318957903,360,-0.180522223353836,14.5,-0.0531588187433239,15,TRUE,23,2001,1,4
1995,92,10.2030145361014,0,-0.0521814648944571,0,0.255196000995833,15,FALSE,-6,2001,1,4
1996,92,10.0675182759743,0,-0.687677725021523,0.5,0.255196000995833,15,FALSE,-5,2001,1,4
1997,92,12.5536775348262,0,1.29848153383041,1,0.255196000995833,15,FALSE,-4,2001,1,4
1998,92,11.4924129673281,0,-0.262783033667755,1.5,0.255196000995833,15,FALSE,-3,2001,1,4
1999,92,12.7695742265716,0,0.514378225575736,2,0.255196000995833,15,FALSE,-2,2001,1,4
2000,92,12.4877030904319,0,-0.267492910563946,2.5,0.255196000995833,15,FALSE,-1,2001,1,4
2001,92,27.8704147014478,15,-0.384781299548071,3,0.255196000995833,15,TRUE,0,2001,1,4
2002,92,43.2544084552032,30,-0.500787545792652,3.5,0.255196000995833,15,TRUE,1,2001,1,4
2003,92,58.7277241894854,45,-0.527471811510434,4,0.255196000995833,15,TRUE,2,2001,1,4
2004,92,73.4219107305417,60,-1.33328527045414,4.5,0.255196000995833,15,TRUE,3,2001,1,4
2005,92,90.6480231609355,75,0.392827159939658,5,0.255196000995833,15,TRUE,4,2001,1,4
2006,92,105.541459158745,90,-0.213736842251236,5.5,0.255196000995833,15,TRUE,5,2001,1,4
2007,92,121.346032125774,105,0.0908361247780421,6,0.255196000995833,15,TRUE,6,2001,1,4
2008,92,136.606782378702,120,-0.148413622293774,6.5,0.255196000995833,15,TRUE,7,2001,1,4
2009,92,152.358851130728,135,0.103655129731889,7,0.255196000995833,15,TRUE,8,2001,1,4
2010,92,167.299926102,150,-0.455269898995657,7.5,0.255196000995833,15,TRUE,9,2001,1,4
2011,92,183.143582749382,165,-0.111613251613706,8,0.255196000995833,15,TRUE,10,2001,1,4
2012,92,198.995081973944,180,0.239885972948667,8.5,0.255196000995833,15,TRUE,11,2001,1,4
2013,92,214.478380648194,195,0.223184647198373,9,0.255196000995833,15,TRUE,12,2001,1,4
2014,92,229.728003469394,210,-0.0271925316013542,9.5,0.255196000995833,15,TRUE,13,2001,1,4
2015,92,244.438399371216,225,-0.816796629779806,10,0.255196000995833,15,TRUE,14,2001,1,4
2016,92,261.060129107319,240,0.304933106322729,10.5,0.255196000995833,15,TRUE,15,2001,1,4
2017,92,276.574645859913,255,0.31944985891711,11,0.255196000995833,15,TRUE,16,2001,1,4
2018,92,292.606714351631,270,0.851518350635252,11.5,0.255196000995833,15,TRUE,17,2001,1,4
2019,92,306.414717389888,285,-0.840478611108256,12,0.255196000995833,15,TRUE,18,2001,1,4
2020,92,322.908117919646,300,0.152921918650498,12.5,0.255196000995833,15,TRUE,19,2001,1,4
2021,92,338.194463978719,315,-0.0607320222764225,13,0.255196000995833,15,TRUE,20,2001,1,4
2022,92,354.376351803807,330,0.621155802810758,13.5,0.255196000995833,15,TRUE,21,2001,1,4
2023,92,369.345254878335,345,0.0900588773391588,14,0.255196000995833,15,TRUE,22,2001,1,4
2024,92,384.137779632405,360,-0.617416368591011,14.5,0.255196000995833,15,TRUE,23,2001,1,4
1995,93,11.3581408965555,0,-0.347823110684608,0,1.70596400724007,15,FALSE,-6,2001,1,4
1996,93,12.4854727860512,0,0.279508778811095,0.5,1.70596400724007,15,FALSE,-5,2001,1,4
1997,93,12.2690979797052,0,-0.436866027534913,1,1.70596400724007,15,FALSE,-4,2001,1,4
1998,93,12.0735235199562,0,-1.13244048728392,1.5,1.70596400724007,15,FALSE,-3,2001,1,4
1999,93,14.6365882186737,0,0.93062421143367,2,1.70596400724007,15,FALSE,-2,2001,1,4
2000,93,14.3777918170317,0,0.171827809791626,2.5,1.70596400724007,15,FALSE,-1,2001,1,4
2001,93,30.0991805662711,15,0.393216559030977,3,1.70596400724007,15,TRUE,0,2001,1,4
2002,93,44.8201225866515,30,-0.385841420588572,3.5,1.70596400724007,15,TRUE,1,2001,1,4
2003,93,60.5429102434469,45,-0.163053763793171,4,1.70596400724007,15,TRUE,2,2001,1,4
2004,93,75.1502726538939,60,-1.05569135334621,4.5,1.70596400724007,15,TRUE,3,2001,1,4
2005,93,92.5369142431341,75,0.830950235893982,5,1.70596400724007,15,TRUE,4,2001,1,4
2006,93,107.580183769163,90,0.374219761922811,5.5,1.70596400724007,15,TRUE,5,2001,1,4
2007,93,122.224792673488,105,-0.481171333751644,6,1.70596400724007,15,TRUE,6,2001,1,4
2008,93,138.328654540722,120,0.122690533482102,6.5,1.70596400724007,15,TRUE,7,2001,1,4
2009,93,153.9939790942,135,0.288015086959903,7,1.70596400724007,15,TRUE,8,2001,1,4
2010,93,168.710317844273,150,-0.495646162966975,7.5,1.70596400724007,15,TRUE,9,2001,1,4
2011,93,184.223547436747,165,-0.482416570493322,8,1.70596400724007,15,TRUE,10,2001,1,4
2012,93,200.511437457297,180,0.305473450056977,8.5,1.70596400724007,15,TRUE,11,2001,1,4
2013,93,215.927841364896,195,0.221877357655933,9,1.70596400724007,15,TRUE,12,2001,1,4
2014,93,231.609282593476,210,0.403318586236043,9.5,1.70596400724007,15,TRUE,13,2001,1,4
2015,93,246.580677837837,225,-0.125286169403232,10,1.70596400724007,15,TRUE,14,2001,1,4
2016,93,261.968329345284,240,-0.237634661956369,10.5,1.70596400724007,15,TRUE,15,2001,1,4
2017,93,278.202653601779,255,0.496689594538852,11,1.70596400724007,15,TRUE,16,2001,1,4
2018,93,293.447809170037,270,0.241845162796464,11.5,1.70596400724007,15,TRUE,17,2001,1,4
2019,93,308.977711811473,285,0.271747804232833,12,1.70596400724007,15,TRUE,18,2001,1,4
2020,93,323.104829918254,300,-1.10113408898629,12.5,1.70596400724007,15,TRUE,19,2001,1,4
2021,93,338.791767379505,315,-0.914196627734677,13,1.70596400724007,15,TRUE,20,2001,1,4
2022,93,354.971475460265,330,-0.234488546975228,13.5,1.70596400724007,15,TRUE,21,2001,1,4
2023,93,370.611804760913,345,-0.0941592463271229,14,1.70596400724007,15,TRUE,22,2001,1,4
2024,93,386.657951077844,360,0.451987070604201,14.5,1.70596400724007,15,TRUE,23,2001,1,4
1995,94,11.1026173451509,0,0.101104092787402,0,1.00151325236345,15,FALSE,-6,2001,1,4
1996,94,11.1689914288281,0,-0.332521823535366,0.5,1.00151325236345,15,FALSE,-5,2001,1,4
1997,94,11.4916286581873,0,-0.509884594176103,1,1.00151325236345,15,FALSE,-4,2001,1,4
1998,94,13.6832232406792,0,1.18170998831571,1.5,1.00151325236345,15,FALSE,-3,2001,1,4
1999,94,13.4542324948314,0,0.452719242467979,2,1.00151325236345,15,FALSE,-2,2001,1,4
2000,94,13.7353112912607,0,0.233798038897268,2.5,1.00151325236345,15,FALSE,-1,2001,1,4
2001,94,29.50022391677,15,0.498710664406581,3,1.00151325236345,15,TRUE,0,2001,1,4
